NatDex;Pokemon;HP;Atk;Def;SpA;SpD;Spe;Total;Type I;Type II;Ability I;Ability II;Hidden Ability;EV Worth;Gender;Egg Group I;Egg Group II;Catch;Evolve;Unnamed: 20;Is_Mega;Has_Evolution;Is_Dual_Type;Type_I_encoded;Type_II_encoded;Type_Bug;Type_Dark;Type_Dragon;Type_Electric;Type_Fairy;Type_Fighting;Type_Fire;Type_Flying;Type_Ghost;Type_Grass;Type_Ground;Type_Ice;Type_Normal;Type_Poison;Type_Psychic;Type_Rock;Type_Steel;Type_Water;vs_Normal;vs_Fire;vs_Water;vs_Electric;vs_Grass;vs_Ice;vs_Fighting;vs_Poison;vs_Ground;vs_Flying;vs_Psychic;vs_Bug;vs_Rock;vs_Ghost;vs_Dragon;vs_Dark;vs_Steel;vs_Fairy;n_weaknesses;n_resistances;n_immunities;n_x4_weaknesses;defensive_score_type;Bulk;Offensive_Score;Defensive_Score;Physical_Bias;Speed_Class;Catch_numeric;Catch_Difficulty
36.0;Clefable;95;70;73;95;90;60;483.0;Fairy;;Cute Charm;Magic Guard;Unaware;3 HP;F (75%);Fairy;;25;Moon Stone;;False;1;0;4;12;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;0.5;1.0;3;3;0;0;0;258;82.5;86.0;-25;Slow;25.0;230.0
36.0;Mega Clefable;95;80;93;135;110;70;583.0;Fairy;Flying;Magic Bounce;;;;;;;;;;True;0;1;4;7;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;0.5;2.0;1.0;4.0;0.5;1.0;1.0;1.0;2.0;0.5;1.0;2.0;2.0;0.5;1.0;5;5;0;1;0;298;107.5;9.933.333.333.333.330;-55;Average;;128.0
37.0;Vulpix;38;41;40;50;65;65;299.0;Fire;;Flash Fire;;Drought;1 Spe;F (75%);Field;;190;;;False;0;0;6;12;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;2.0;1.0;4;4;0;0;0;143;45.5;47.666.666.666.666.600;-9;Slow;190.0;65.0
37.0;Vulpix-Alolan;38;41;40;50;65;65;299.0;Ice;Fairy;Snow Cloak;;Snow Warning;1 Spd;F (75%);;;;;;False;0;1;11;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.5;1.0;2.0;0.5;2.0;0.5;2.0;2.0;1.0;1.0;1.0;1.0;4.0;2.0;0.25;1.0;6;5;0;1;-1;143;45.5;47.666.666.666.666.600;-9;Slow;;128.0
38.0;Ninetales;73;76;75;81;100;100;505.0;Fire;;Flash Fire;;Drought;1 SpD/1 Spe;F (75%);Field;;75;Fire Stone;;False;1;0;6;12;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;2.0;1.0;4;4;0;0;0;248;78.5;8.266.666.666.666.660;-5;Fast;75.0;180.0
38.0;Ninetales-Alolan;73;67;75;81;100;109;505.0;Ice;Fairy;Snow Cloak;;Snow Warning;2 Spd;F (75%);;;;Ice Stone;;False;1;1;11;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.5;1.0;2.0;0.5;2.0;0.5;2.0;2.0;1.0;1.0;1.0;1.0;4.0;2.0;0.25;1.0;6;5;0;1;-1;248;74.0;8.266.666.666.666.660;-14;Fast;;128.0
39.0;Jigglypuff;115;45;20;45;25;20;270.0;Normal;Fairy;Cute Charm;;Friend Guard;2 HP;F (75%);Fairy;;170;Friendship;;False;1;1;12;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;1.0;0.0;2.0;2.0;0.5;1.0;3;4;1;0;3;160;45.0;53.333.333.333.333.300;0;Very Slow;170.0;85.0
40.0;Wigglytuff;140;70;45;85;50;45;435.0;Normal;Fairy;Cute Charm;;Frisk;3 HP;F (75%);Fairy;;50;Moon Stone;;False;1;1;12;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;1.0;0.0;2.0;2.0;0.5;1.0;3;4;1;0;3;235;77.5;7.833.333.333.333.330;-15;Very Slow;50.0;205.0
41.0;Zubat;40;45;35;30;40;55;245.0;Poison;Flying;Inner Focus;;Infiltrator;1 Spe;Neutral;Flying;;255;;;False;0;1;13;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;4.0;1.0;2.0;0.5;0.5;1.0;1.0;2.0;0.5;0.5;1.0;1.0;0.0;2.0;4;6;1;1;4;115;37.5;38.333.333.333.333.300;15;Slow;255.0;0.0
42.0;Golbat;75;80;70;65;75;90;455.0;Poison;Flying;Inner Focus;;Infiltrator;2 Spe;Neutral;Flying;;90;Lv. 22;;False;1;1;13;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;4.0;1.0;2.0;0.5;0.5;1.0;1.0;2.0;0.5;0.5;1.0;1.0;0.0;2.0;4;6;1;1;4;220;72.5;7.333.333.333.333.330;15;Average;90.0;165.0
43.0;Oddish;45;50;55;75;65;30;320.0;Grass;Poison;Chlorophyll;;Run Away;1 SpA;Neutral;Grass;;255;;;False;0;1;9;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;1.0;1.0;1.0;0.25;1.0;0.5;1.0;0.5;2.0;0.5;0.5;1.0;0.0;2.0;3;7;1;0;6;165;62.5;55.0;-25;Very Slow;255.0;0.0
44.0;Gloom;60;65;70;85;75;40;395.0;Grass;Poison;Chlorophyll;;Stench;2 SpA/1 SpD;Neutral;Grass;;120;Lv. 22;;False;1;1;9;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;1.0;1.0;1.0;0.25;1.0;0.5;1.0;0.5;2.0;0.5;0.5;1.0;0.0;2.0;3;7;1;0;6;205;75.0;6.833.333.333.333.330;-20;Very Slow;120.0;135.0
45.0;Vileplume;75;80;85;110;90;50;490.0;Grass;Poison;Chlorophyll;;Effect Spore;3 SpA;Neutral;Grass;;45;Leaf Stone;;False;1;1;9;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;1.0;1.0;1.0;0.25;1.0;0.5;1.0;0.5;2.0;0.5;0.5;1.0;0.0;2.0;3;7;1;0;6;250;95.0;8.333.333.333.333.330;-30;Slow;45.0;210.0
46.0;Paras;35;70;55;45;55;25;285.0;Bug;Grass;Effect Spore;Dry Skin;Damp;1 Atk;Neutral;Bug;Grass;190;;;False;0;1;0;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;2.0;1.0;1.0;1.0;0.5;0.25;2.0;0.25;2.0;0.5;2.0;0.5;0.5;2.0;0.25;0.5;5;9;0;0;4;145;57.5;48.333.333.333.333.300;25;Very Slow;190.0;65.0
47.0;Parasect;60;95;80;60;80;30;405.0;Bug;Grass;Effect Spore;Dry Skin;Damp;2 Atk/1 Def;Neutral;Bug;Grass;75;Lv. 24;;False;1;1;0;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;2.0;1.0;1.0;1.0;0.5;0.25;2.0;0.25;2.0;0.5;2.0;0.5;0.5;2.0;0.25;0.5;5;9;0;0;4;220;77.5;7.333.333.333.333.330;35;Very Slow;75.0;180.0
48.0;Venonat;60;55;50;40;55;45;305.0;Bug;Poison;Compoundeyes;Tinted Lens;Run Away;1 SpD;Neutral;Bug;;190;;;False;0;1;0;14;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;4.0;1.0;0.5;0.25;0.5;0.5;2.0;1.0;1.0;0.25;1.0;2.0;0.0;1.0;3;7;1;1;6;165;47.5;55.0;15;Very Slow;190.0;65.0
49.0;Venomoth;70;65;60;90;75;90;450.0;Bug;Poison;Shield Dust;Tinted Lens;Wonderskin;1 SpA/1 Spe;Neutral;Bug;;75;Lv. 31;;False;1;1;0;14;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;4.0;1.0;0.5;0.25;0.5;0.5;2.0;1.0;1.0;0.25;1.0;2.0;0.0;1.0;3;7;1;1;6;205;77.5;6.833.333.333.333.330;-25;Average;75.0;180.0
50.0;Diglett;10;55;25;35;45;95;265.0;Ground;;Sand Veil;Arena Trap;Sand Force;1 Spe;Neutral;Field;;255;;;False;0;0;10;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.5;1.0;1.0;2.0;1.0;0.0;1.0;0.5;2.0;1.0;1.0;1.0;2.0;1.0;4;3;1;0;1;80;45.0;26.666.666.666.666.600;20;Average;255.0;0.0
50.0;Diglett-Alolan;10;55;30;35;45;90;265.0;Ground;Steel;Sand Veil;Tangling Hair;Sand Force;2 Spd;Neutral;;;;;;False;0;1;10;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;0.5;0.5;2.0;1.0;2.0;1.0;0.0;0.5;0.25;4.0;1.0;0.5;1.0;1.0;2.0;4;7;1;1;5;85;45.0;28.333.333.333.333.300;20;Average;;128.0
51.0;Dugtrio;35;100;50;50;70;120;425.0;Ground;;Sand Veil;Arena Trap;Sand Force;2 Spe;Neutral;Field;;50;Lv. 26;;False;1;0;10;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.5;1.0;1.0;2.0;1.0;0.0;1.0;0.5;2.0;1.0;1.0;1.0;2.0;1.0;4;3;1;0;1;155;75.0;51.666.666.666.666.600;50;Fast;50.0;205.0
51.0;Dugtrio-Alolan;35;100;60;50;70;110;425.0;Ground;Steel;Sand Veil;Tangling Hair;Sand Force;2 Atk;Neutral;;;;Level 26;;False;1;1;10;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;0.5;0.5;2.0;1.0;2.0;1.0;0.0;0.5;0.25;4.0;1.0;0.5;1.0;1.0;2.0;4;7;1;1;5;165;75.0;55.0;50;Fast;;128.0
52.0;Meowth;40;45;35;40;40;90;290.0;Normal;;Pickup;Technician;Unnerve;1 Spe;Neutral;Field;;255;;;False;0;0;12;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0;1;1;0;3;115;42.5;38.333.333.333.333.300;5;Average;255.0;0.0
52.0;Meowth-Alolan;40;35;35;50;40;90;290.0;Dark;;Pickup;Technician;Rattled;1 Spd;Neutral;;;;;;False;0;0;1;12;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;2;3;0;0;1;115;42.5;38.333.333.333.333.300;-15;Average;;128.0
52.0;Meowth-Galarian;50;65;55;40;40;40;290.0;Steel;;Pickup;Tough Claws;Unnerve;1 Atk;Neutral;;;;;;False;0;0;16;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.5;0.5;0.5;1.0;2.0;1.0;1.0;1.0;0.5;0.5;0.5;2.0;1.0;0.5;1.0;0.5;2.0;3;8;0;0;5;145;52.5;48.333.333.333.333.300;25;Very Slow;;128.0
53.0;Persian;65;70;60;65;65;115;440.0;Normal;;Limber;Technician;Unnerve;2 Spe;Neutral;Field;;90;Lv. 28;;False;1;0;12;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0;1;1;0;3;190;67.5;63.333.333.333.333.300;5;Fast;90.0;165.0
53.0;Persian-Alolan;65;60;60;75;65;115;440.0;Dark;;Fur Coat;Technician;Rattled;2 Spd;Neutral;;;;Level 26;;False;1;0;1;12;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;2;3;0;0;1;190;67.5;63.333.333.333.333.300;-15;Fast;;128.0
54.0;Psyduck;50;52;48;65;50;55;320.0;Water;;Damp;Cloud Nine;Swift Swim;1 SpA;Neutral;Water 1;Field;190;;;False;0;0;17;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;1.0;1.0;3;3;0;0;0;148;58.5;49.333.333.333.333.300;-13;Slow;190.0;65.0
55.0;Golduck;80;82;78;95;80;85;500.0;Water;;Damp;Cloud Nine;Swift Swim;2 SpA;Neutral;Water 1;Field;75;Lv. 33;;False;1;0;17;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;1.0;1.0;3;3;0;0;0;238;88.5;7.933.333.333.333.330;-13;Average;75.0;180.0
56.0;Mankey;40;80;35;35;45;70;305.0;Fighting;;Vital Spirit;Anger Point;Defiant;1 Atk;Neutral;Field;;190;;;False;0;0;5;12;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;0.5;0.5;2.0;0.0;1.0;2.0;2.0;0.5;5;6;1;0;3;120;57.5;40.0;45;Average;190.0;65.0
57.0;Primeape;65;105;60;60;70;95;455.0;Fighting;;Vital Spirit;Anger Point;Defiant;2 Atk;Neutral;Field;;75;Lv. 28;;False;1;0;5;12;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;0.5;0.5;2.0;0.0;1.0;2.0;2.0;0.5;5;6;1;0;3;195;82.5;65.0;45;Average;75.0;180.0
58.0;Growlithe;55;70;45;70;50;60;350.0;Fire;;Intimidate;Flash Fire;Justified;1 Atk;M (75%);Field;;190;;;False;0;0;6;12;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;2.0;1.0;4;4;0;0;0;150;70.0;50.0;0;Slow;190.0;65.0
58.0;Growlithe-Hisuian;60;75;45;65;50;55;350.0;Fire;Rock;Intimidate;Flash Fire;Justified;1 Atk;M (75%);;;;;;False;0;1;6;16;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;1.0;2.0;4.0;0.5;1.0;0.5;2.0;1.0;4.0;0.5;1.0;0.5;1.0;1.0;1.0;4;5;0;2;1;155;70.0;51.666.666.666.666.600;10;Slow;;128.0
59.0;Arcanine;90;110;80;100;80;95;555.0;Fire;;Intimidate;Flash Fire;Justified;2 Atk;M (75%);Field;;75;Fire Stone;;False;1;0;6;12;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;2.0;1.0;4;4;0;0;0;250;105.0;8.333.333.333.333.330;10;Average;75.0;180.0
59.0;Arcanine-Hisuian;95;115;80;95;80;90;555.0;Fire;Rock;Intimidate;Flash Fire;Justified;2 Atk;M (75%);;;;Fire Stone;;False;1;1;6;16;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;1.0;2.0;4.0;0.5;1.0;0.5;2.0;1.0;4.0;0.5;1.0;0.5;1.0;1.0;1.0;4;5;0;2;1;255;105.0;85.0;20;Average;;128.0
60.0;Poliwag;40;50;40;40;40;90;300.0;Water;;Water Absorb;Damp;Swift Swim;1 Spe;Neutral;Water 1;;255;;;False;0;0;17;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;1.0;1.0;3;3;0;0;0;120;45.0;40.0;10;Average;255.0;0.0
61.0;Poliwhirl;65;65;65;50;50;90;385.0;Water;;Water Absorb;Damp;Swift Swim;2 Spe;Neutral;Water 1;;120;Lv. 25;;False;1;0;17;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;1.0;1.0;3;3;0;0;0;180;57.5;60.0;15;Average;120.0;135.0
62.0;Poliwrath;90;95;95;70;90;70;510.0;Water;Fighting;Water Absorb;Damp;Swift Swim;3 Def;Neutral;Water 1;;45;Water Stone;;False;1;1;17;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;0.5;1.0;0.5;2.0;1.0;0.5;2.0;0.5;0.5;0.5;4.0;0.0;0.5;2.0;2.0;0.5;7;9;1;1;4;275;82.5;9.166.666.666.666.660;25;Average;45.0;210.0
63.0;Abra;25;20;15;105;55;90;310.0;Psychic;;Synchronize;Inner Focus;Magic Guard;1 SpA;M (75%);Human-Like;;200;;;False;0;0;14;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.5;1.0;2;3;1;0;3;95;62.5;31.666.666.666.666.600;-85;Average;200.0;55.0
64.0;Kadabra;40;35;30;120;70;105;400.0;Psychic;;Synchronize;Inner Focus;Magic Guard;2 SpA;M (75%);Human-Like;;100;Lv. 16;;False;1;0;14;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.5;1.0;2;3;1;0;3;140;77.5;46.666.666.666.666.600;-85;Fast;100.0;155.0
65.0;Alakazam;55;50;45;135;95;120;500.0;Psychic;;Synchronize;Inner Focus;Magic Guard;3 SpA;M (75%);Human-Like;;50;Trade;;False;1;0;14;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.5;1.0;2;3;1;0;3;195;92.5;65.0;-85;Fast;50.0;205.0
65.0;Mega Alakazam;55;50;65;175;105;150;600.0;Psychic;;Trace;;;;;;;;;;True;0;0;14;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.5;1.0;2;3;1;0;3;225;112.5;75.0;-125;Elite;;128.0
66.0;Machop;70;80;50;35;35;35;305.0;Fighting;;Guts;No Guard;Steadfast;1 Atk;M (75%);Human-Like;;180;;;False;0;0;5;12;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;0.5;0.5;2.0;0.0;1.0;2.0;2.0;0.5;5;6;1;0;3;155;57.5;51.666.666.666.666.600;45;Very Slow;180.0;75.0
67.0;Machoke;80;100;70;50;60;45;405.0;Fighting;;Guts;No Guard;Steadfast;2 Atk;M (75%);Human-Like;;90;Lv. 28;;False;1;0;5;12;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;0.5;0.5;2.0;0.0;1.0;2.0;2.0;0.5;5;6;1;0;3;210;75.0;70.0;50;Very Slow;90.0;165.0
68.0;Machamp;90;130;80;65;85;55;505.0;Fighting;;Guts;No Guard;Steadfast;3 Atk;M (75%);Human-Like;;45;Trade;;False;1;0;5;12;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;0.5;0.5;2.0;0.0;1.0;2.0;2.0;0.5;5;6;1;0;3;255;97.5;85.0;65;Slow;45.0;210.0
69.0;Bellsprout;50;75;35;70;30;40;300.0;Grass;Poison;Chlorophyll;;Gluttony;1 Atk;Neutral;Grass;;255;;;False;0;1;9;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;1.0;1.0;1.0;0.25;1.0;0.5;1.0;0.5;2.0;0.5;0.5;1.0;0.0;2.0;3;7;1;0;6;115;72.5;38.333.333.333.333.300;5;Very Slow;255.0;0.0
70.0;Weepinbell;65;90;50;85;45;55;390.0;Grass;Poison;Chlorophyll;;Gluttony;2 Atk;Neutral;Grass;;120;Lv. 21;;False;1;1;9;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;1.0;1.0;1.0;0.25;1.0;0.5;1.0;0.5;2.0;0.5;0.5;1.0;0.0;2.0;3;7;1;0;6;160;87.5;53.333.333.333.333.300;5;Slow;120.0;135.0
71.0;Mega Victreebel;80;125;85;135;95;70;590.0;Grass;Poison;Innards Out;;;;;;;;;;True;0;1;9;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;1.0;1.0;1.0;0.25;1.0;0.5;1.0;0.5;2.0;0.5;0.5;1.0;0.0;2.0;3;7;1;0;6;260;130.0;8.666.666.666.666.660;-10;Average;;128.0
71.0;Victreebel;80;105;65;100;70;70;490.0;Grass;Poison;Chlorophyll;;Gluttony;3 Atk;Neutral;Grass;;45;Leaf Stone;;False;1;1;9;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;1.0;1.0;1.0;1.0;0.25;1.0;0.5;1.0;0.5;2.0;0.5;0.5;1.0;0.0;2.0;3;7;1;0;6;215;102.5;7.166.666.666.666.660;5;Average;45.0;210.0
72.0;Tentacool;40;40;35;50;100;70;335.0;Water;Poison;Clear Body;Liquid Ooze;Rain Dish;1 SpD;Neutral;Water 3;;190;;;False;0;1;17;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;0.5;1.0;0.0;2.0;3;5;1;0;4;175;45.0;58.333.333.333.333.300;-10;Average;190.0;65.0
73.0;Tentacruel;80;70;65;80;120;100;515.0;Water;Poison;Clear Body;Liquid Ooze;Rain Dish;2 SpD;Neutral;Water 3;;60;Lv. 30;;False;1;1;17;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;0.5;1.0;0.0;2.0;3;5;1;0;4;265;75.0;8.833.333.333.333.330;-10;Fast;60.0;195.0
